degrees , closeness , betweenness
3029053, 32, 6.04697288537358e-06, 1458.44333232769 
2774460, 1, 5.86995697321539e-06, 0 
1325100, 16, 5.99743309863378e-06, 31950.835275333 
2057741, 14, 5.99728922527018e-06, 30004.0446936454 
551996, 37, 6.24317153113782e-06, 10875.3701298094 
3039386, 33, 6.48188960045632e-06, 1937.44318383198 
1592790, 24, 6.41869122885844e-06, 13974.730838324 
13687, 20, 5.77951163126716e-06, 9195.59016441277 
61645, 3, 6.27301412055479e-06, 0 
88688, 31, 6.09555390298316e-06, 25320.1514312132 
2028343, 13, 6.0960741282614e-06, 1127.17715569725 
94132, 1, 5.35283191572501e-06, 0 
861299, 4, 5.94905231596607e-06, 0 
169430, 10, 6.44915806241495e-06, 13463.0286078574 
550, 3, 6.27301412055479e-06, 0 
68287, 6, 6.00261714107351e-06, 1479.66685433832 
207745, 28, 6.240171729526e-06, 9641.9918079688 
2762322, 34, 6.24208036054256e-06, 16543.4354183219 
1866885, 2, 6.11362788792497e-06, 27.8228888110615 
399, 33, 6.11015385367404e-06, 8736.2148177095 
80864, 12, 5.76694617132444e-06, 13436.8607307004 
134536, 12, 5.86548105742892e-06, 1272.58210102063 
2071710, 4, 6.27305347150779e-06, 6707.5 
2795216, 19, 6.25970253893535e-06, 13983.2522900656 
119219, 1, 5.93563398506595e-06, 0 
1355477, 9, 5.8646898751994e-06, 366.226964259832 
56689, 9, 6.37052231912495e-06, 4087.04077448574 
29448, 17, 6.06222265331361e-06, 58828.28017789 
666685, 18, 6.9217085545396e-06, 12.3096107222456 
2709380, 31, 6.4690584932269e-06, 14958.9026011666 
1404, 2, 6.49591082413621e-06, 0 
60548, 9, 6.36666921333435e-06, 71395.231567019 
2602015, 4, 6.67748419105618e-06, 1635.19678701159 
34072, 32, 6.11280571669591e-06, 2377.88484437816 
2850559, 2, 6.37169945967989e-06, 13415 
41294, 6, 5.6450611360121e-06, 34.6882940507591 
28056, 8, 6.34364810515231e-06, 30145.9017238689 
2782641, 4, 5.62910924975232e-06, 0.333333333333333 
2027860, 43, 6.57254778242238e-06, 2208.64222019999 
2782665, 5, 5.83720047865044e-06, 4761.60568472259 
1197460, 15, 6.35792579029018e-06, 14836.6669017824 
2954771, 9, 6.10191417047528e-06, 3437.73789204186 
2681552, 42, 6.49460298491953e-06, 5712.08070036982 
2903901, 7, 6.06549521735702e-06, 70.8618904564105 
32008, 7, 6.13651286519922e-06, 10.2216719908907 
547, 6, 6.84926815569756e-06, 80465.5 
354356, 10, 6.49827470806501e-06, 1963.03642712535 
119060, 3, 6.10541611463529e-06, 0 
1395974, 39, 6.47546769065396e-06, 1905.85217514972 
434009, 55, 6.57194306068532e-06, 19897.60121146 
3049772, 14, 6.27557295981123e-06, 930.910441257745 
56, 6, 6.13647520864016e-06, 6.72237964276133 
204457, 27, 6.08564943007893e-06, 2028.1588915895 
434008, 35, 6.56081879018502e-06, 6765.98132106664 
2840469, 10, 6.10090903544628e-06, 7518.49491919703 
2745482, 3, 6.27301412055479e-06, 6706.5 
47865, 21, 7.11596894591152e-06, 26830.222306537 
2589903, 9, 6.27340765230265e-06, 1720.59995720489 
3061627, 20, 6.98909700866648e-06, 36.0172721011721 
1076, 4, 5.6433090106715e-06, 0 
1855519, 31, 6.55389596345548e-06, 5227.07043634679 
83637, 18, 6.35392640882433e-06, 27457.938180242 
2015316, 30, 6.4881979678964e-06, 2999.16473258545 
386874, 13, 6.45436121187086e-06, 1964.31246885848 
3039158, 10, 6.07201408707268e-06, 25582.2671512656 
2839983, 2, 6.06023877340767e-06, 0 
2735433, 7, 6.36383306393107e-06, 172.866447773279 
3015177, 10, 6.24036643431702e-06, 5725.4960179005 
2789327, 38, 6.59208817577144e-06, 4691.27612465096 
85006, 13, 6.33540923575958e-06, 38687.0879261519 
216778, 3, 6.61078351006161e-06, 0 
169427, 17, 6.49683928768654e-06, 15578.1309104111 
2735134, 100, 7.31587764926219e-06, 745.308580891652 
1404411, 4, 6.3183567217838e-06, 17241.1099452287 
82633, 5, 6.58614012671734e-06, 16750.2352029991 
2823693, 23, 6.469937435705e-06, 5293.74496158756 
539813, 2, 6.27297477009547e-06, 0 
2774875, 55, 6.59665417700142e-06, 21012.7956799536 
2744515, 28, 6.80424857280886e-06, 9849.29173937328 
13690, 59, 6.57319582207674e-06, 23724.3559673117 
3012344, 47, 6.6000066000066e-06, 6038.73362522804 
46165, 1, 6.72535661203435e-06, 0 
2708539, 60, 6.98553296123728e-06, 42774.9078494621 
1812935, 2, 5.78623339351016e-06, 0.5 
2986920, 46, 7.10530055421344e-06, 2704.12659933788 
423349, 60, 6.80272108843537e-06, 57840.0203634468 
106589, 3, 6.44329896907217e-06, 0 
158899, 35, 7.05447465327257e-06, 603.502273339331 
1762, 7, 6.64725667716933e-06, 12765.5627455266 
1034889, 45, 6.62308675581341e-06, 109445.546727524 
858422, 9, 6.07197721794148e-06, 14377.4784921505 
3075430, 2, 6.41584971513627e-06, 0 
3031126, 58, 7.14071492837863e-06, 4569.70631122414 
2777475, 13, 6.37255214340791e-06, 6070.55953560455 
