"","X1ayWM2CHIPOOB100705","oAVVM2CHIPOOB051360","X3xfYM2CHIPOOA051365","jYxWM2CHIPOOB051110","hoQoM2CHIPOOA051115","eBCjM2CHIPOOBXX1180","j1iWM2CHIPOOBXX1561","nodos","degrees","closeness","betweenness"
"Frankia_inefficax",0.000471184188206286,0.000551728678836672,0.000580201529374969,0.000705647656446428,0.000806145551551343,0.000677043838771194,0.000823025079164963,"v_4495",88,2.38367658276125e-05,1166.14258494015
"Cupriavidus_pauculus",0.000779292702151598,0.0010663579281105,0.000932855271448192,0.00124823642366477,0.00105593352846772,0.00089514919721481,0.00124549223496318,"v_1120",24,2.16816269892893e-05,1160.16321860596
"Elizabethkingia_meningoseptica",6.26076500336874e-06,2.9245045826569e-06,2.46067612904563e-06,5.42805889574175e-06,2.04618453341289e-06,3.00331159747443e-06,2.61958213854589e-06,"v_6014",9,2.52691160863193e-05,1155.23172670097
"Miniphocaeibacter_halophilus",1.0845419690875e-06,8.35572737901972e-07,0,0,0,8.1170583715525e-07,0,"v_5480",25,1.84134934079694e-05,1153.33262853003
"Lutibacter_sp._A80",3.05643645833749e-06,1.08624455927256e-06,0,0,6.13855360023867e-07,9.740470045863e-07,0,"v_6224",60,2.11483557153431e-05,1148.24998373657
"Listeria_ivanovii",1.03524460685625e-06,2.08893184475493e-06,2.84920393889494e-06,3.03971298161538e-06,2.25080298675418e-06,1.12015405527425e-05,0,"v_5030",27,2.71436714530007e-05,1145.20760973267
"Corynebacterium_glutamicum",9.10522280411185e-05,7.98807537434285e-05,0.000160461985467765,9.14085118042911e-05,9.71426107237769e-05,9.10733949288191e-05,0.000122167785188549,"v_4152",7,3.00833308263891e-05,1138.48177446223
"Bradyrhizobium_sp._TM102",0.000148138573504906,0.000130265789838917,0.000122774787912382,0.000172612272884588,0.000144972174192303,0.000233040745847272,0.000192658359098511,"v_35",21,2.64767401837486e-05,1136.54832451221
"Sphingomonas_sp._LM7",0.00045319065099188,0.000501761429110134,0.000517001005639481,0.000416657800837137,0.000402996043855668,0.000234826498689014,0.000816595195733987,"v_421",22,2.26577546165175e-05,1135.14568337034
"Polynucleobacter_sp._MWH-CaK5",2.41557074933124e-06,3.67652004676868e-06,2.97871320884471e-06,3.47395769327472e-06,2.35311221342482e-06,2.5974586788968e-06,0,"v_1198",53,2.65547825163312e-05,1131.56637826755
"Streptomyces_lincolnensis",0.000349961974479643,0.000318353213140651,0.000452375879934546,0.000351521094088236,0.000442589714577208,0.000636215035162285,0.000485098983292543,"v_3747",91,2.48991584084458e-05,1131.04501263396
"Streptomyces_sp._SAT1",0.000223711429805412,0.000293703817372543,0.000423754331275647,0.000385175059241835,0.000421923250789738,0.000958949276015213,0.000811594175287672,"v_3615",81,2.42295018414421e-05,1130.23521235782
"Ignatzschineria_sp._HR5S32",2.02119185148125e-06,2.9245045826569e-06,2.71969466894517e-06,4.99381418408241e-06,2.3019576000895e-06,2.5974586788968e-06,0,"v_2870",66,2.64522272775368e-05,1129.06002526781
"Nocardioides_sp._JS614",0.000976777935249985,0.00067781660498608,0.000865251432534412,0.000741472845158323,0.00101301480787939,0.001104244620866,0.000743485039685479,"v_4213",24,2.16459586995108e-05,1128.35752575354
"Frederiksenia_canicola",1.97189448925e-06,1.00268728548237e-06,1.68362050934701e-06,0,1.58579301339499e-06,1.05521758830183e-06,0,"v_2971",44,2.18942943468932e-05,1128.314490656
"Cellulosimicrobium_sp._TH-20",9.2136770010206e-05,0.000109543585938949,9.44122577933822e-05,0.000103567363730753,0.000103843865070704,0.000132795074958599,8.64462105720143e-05,"v_3507",13,3.04016052047548e-05,1127.17876196872
"Rhizobium_ruizarguesonis",0.0001214687005378,9.88482548938033e-05,9.40237299835329e-05,0.000140043919510137,9.03390471501791e-05,0.000111609552608847,0.000111689456634366,"v_133",10,2.63629653063377e-05,1126.66549915735
"Petrotoga_mobilis",1.03524460685625e-06,0,0,0,2.19964837341886e-06,0,0,"v_6588",12,1.84355585052449e-05,1126.55659754152
"Chryseobacterium_sp._StRB126",6.75373862568123e-06,1.83826002338434e-06,1.94263904924655e-06,0,8.18473813365156e-07,1.2987293394484e-06,0,"v_5970",80,2.38851601499988e-05,1123.72565695179
"Staphylococcus_kloosii",6.90163071237498e-07,0,0,0,8.18473813365156e-07,3.00331159747443e-06,0,"v_5009",80,1.95848021934978e-05,1123.57871342926
"Actinomadura_sp._NAK00032",0.000663986171892705,0.000873257068381351,0.000981809775489205,0.00320016640257351,0.00139948791162775,0.00191521992276781,0.00149339996280193,"v_4424",10,1.9974033756117e-05,1120.57220896727
"Mesorhizobium_sp._INR15",0.000326890808955418,0.000200704571644054,0.000205272192870385,0.000220813435878775,0.000194489839900895,0.000208527229565184,0.000218616036653193,"v_189",22,2.46165965093666e-05,1117.39559810257
"Muriicola_soli",5.22552039651249e-06,4.26142096330006e-06,1.68362050934701e-06,3.90820240493406e-06,2.14849376008353e-06,1.78575284174155e-06,0,"v_6244",29,2.61691047549263e-05,1110.58545126836
"Exiguobacterium_sp._PFWT01",9.41579618616873e-06,4.01074914192947e-06,2.97871320884471e-06,6.07942596323076e-06,4.39929674683771e-06,5.11374677407808e-06,7.62060258486077e-06,"v_4949",6,2.43801350659483e-05,1107.83250396574
"Limnoglobus_roseus",0.00138781934153415,0.00119069115151031,0.00131426007145026,0.00200121675368207,0.0019314958903151,0.00131228482692889,0.000778015895148129,"v_5748",11,2.00674265532188e-05,1106.24138468931
"Chryseobacterium_sp._6424",0.0001435539188174,5.932566439104e-06,7.51153765708665e-06,8.90201658901648e-06,4.45045136017303e-06,3.5715056834831e-06,6.42988343097627e-06,"v_5955",9,2.74770566576908e-05,1105.16718743415
"Gluconobacter_thailandicus",9.95806717071248e-06,8.10505555764913e-06,7.25251911718711e-06,9.11913894484614e-06,1.04355411204057e-05,7.54886428554383e-06,9.52575323107596e-06,"v_785",4,2.71842548795738e-05,1104.03257097546
"Lysinibacillus_capsici",1.97189448925e-06,5.18055097499223e-06,5.43938933789033e-06,0,2.60888528010143e-06,2.02114753451657e-05,0,"v_4716",20,2.83270069684437e-05,1102.35947972844
"Aeromonas_sp._FDAARGOS_1409",2.00147290658875e-05,3.6430971372526e-05,2.16280480816116e-05,3.43053322210879e-05,2.9209284214469e-05,2.28901046077781e-05,2.71483967085665e-05,"v_2490",53,3.44435642200255e-05,1101.12375536983
"Chryseobacterium_sp._ADR-1",1.44934244959875e-05,2.25604639233532e-06,0,5.64518125157142e-06,1.17655610671241e-06,2.43511751146575e-06,0,"v_5961",8,2.51073338522182e-05,1099.44442434284
"Succinivibrio_dextrinosolvens",1.82400240255625e-06,3.25873367781769e-06,3.36724101869402e-06,4.12532476076373e-06,2.91581296011337e-06,2.2727763440347e-06,3.57215746165349e-06,"v_2534",16,2.53511129138569e-05,1098.73364513887
"Mycobacterium_pallens",3.83533478159124e-05,6.49240017349832e-05,5.7372606587748e-05,6.70908079513681e-05,4.96711295485979e-05,0.000124840357754477,0.000214329447699209,"v_3989",12,2.88259202675045e-05,1096.74843773858
"Microbacterium_sp._XT11",0.000170667468044587,0.000120740260626835,0.000131451908999016,0.000108344055559005,0.000141493660485501,0.000155766350150093,0.000143838873789247,"v_3212",35,2.69585377689114e-05,1093.32509021559
"Microbacterium_sp._Y-01",0.000182350942893393,0.000112217418700235,0.000118630491273989,0.000109646789693983,0.000131825438565125,0.000145457686018221,0.000132169826081179,"v_3215",35,2.69585377689114e-05,1093.32509021559
"Bacillus_thuringiensis",0.000438549334409199,0.000577882105533004,0.000561163666692353,0.000597520723243252,0.0009096313343287,0.000720064248140423,0.000826835380457393,"v_4630",81,2.36921910538287e-05,1090.19811175184
"Bradyrhizobium_sp._6(2017)",0.000327580972026655,0.000247162415871403,0.000239980677216924,0.000331545837351906,0.000274649118997345,0.000353660233248543,0.000330781780949113,"v_20",49,2.5143949108647e-05,1086.73055731017
"Alteromonas_sp._BL110",2.51416547379374e-06,5.43122279636282e-06,0,7.59928245403845e-06,4.1435236801611e-06,0,0,"v_2604",32,2.65964520332988e-05,1080.77211658913
"Agrobacterium_vitis",0.000396498684425943,0.000193518646098097,0.000212265693447673,0.000235794878431022,0.000210194306194839,0.000196189300840424,0.000203136687652695,"v_138",33,2.68010291595197e-05,1076.75676805631
"Couchioplanes_caeruleus",0.00142089787159132,0.000754772854146851,0.000876518739020042,0.00119786403711229,0.000959097845423956,0.00174630393805581,0.00137885278019825,"v_4338",16,2.02798620969377e-05,1075.4041816119
"Arcobacter_sp._FWKO_B",5.91568346774999e-07,2.33960366612552e-06,0,0,8.69628426700478e-07,1.6234116743105e-06,0,"v_3163",100,2.1137180300148e-05,1074.93792614322
"Listeria_weihenstephanensis",1.62681295363125e-06,2.59027548749611e-06,3.23773174874425e-06,3.25683533744505e-06,4.09236906682578e-06,7.1430113669662e-06,5.23916427709178e-06,"v_5026",12,2.49507223234113e-05,1069.11903649666
"Bradyrhizobium_sp._I71",0.000295734876025268,0.000239224474861335,0.000268861244415722,0.000313090437106384,0.000256284612809964,0.000488159890465168,0.00036936108153497,"v_24",53,2.52486996919659e-05,1067.24621277284
"Stenotrophomonas_sp._SXG-1",8.62703839046873e-05,3.92719186813927e-05,3.91117995248305e-05,0,2.46565236276253e-05,1.55847520733808e-05,0,"v_1530",7,2.91740817457771e-05,1064.78565889437
"Devosia_sp._JXJ_CY_41",0.00128557661226653,0.000182656200505371,0.000187788441427166,0.000226675739486176,0.000195154849874254,0.000147811632945971,0.000238381974607676,"v_250",14,2.41668479180261e-05,1061.34131792788
"Streptomyces_rapamycinicus",0.000211239197160906,0.000339743875230942,0.00035446687185252,0.000327203390235313,0.000366829732227596,0.000354715450836844,0.000390794026304891,"v_3730",153,2.616773518252e-05,1056.94277970757
"Mucilaginibacter_ginsenosidivorans",2.46486811156249e-05,1.47896374608649e-05,1.59296402038217e-05,1.38958307730989e-05,1.3658281760531e-05,9.65929946214748e-06,2.00040817852595e-05,"v_6344",19,2.7710042119264e-05,1056.61804256689
"Metarhizium_humberi",7.64109114584373e-06,7.01881099837657e-06,9.71319524623274e-06,8.6848942331868e-06,1.35559725338604e-05,1.08768582178804e-05,1.07164723849605e-05,"v_6665",23,3.03711352730365e-05,1053.78061084387
"Sphingobium_sp._LF-16",4.20999473454874e-05,3.96897050503437e-05,4.46806981326706e-05,0,4.54252966417661e-05,2.98707748073132e-05,4.76287661553798e-05,"v_489",5,2.90706125178058e-05,1052.29478779868
"Thermothelomyces_thermophilus",0.000129306981132568,5.9743450759991e-05,5.38758562991043e-05,0.000546714091979109,0.000128449234084994,0.000240670780716532,8.66843544027912e-05,"v_6694",3,2.55839537442116e-05,1051.90615720922
"Cryobacterium_sp._LW097",0.000100122942691669,0.000101354973107509,9.67434246524781e-05,0.000100961895460797,0.000121287588218049,0.000107145170504493,0.000110975025142035,"v_3336",65,3.10935605236156e-05,1049.70401721391
"Providencia_sneebia",1.0845419690875e-06,0,0,0,2.09733914674821e-06,1.13638817201735e-06,0,"v_2249",69,1.9546520719312e-05,1049.58249590003
"Staphylococcus_roterodami",0,0,0,0,2.04618453341289e-06,2.19160576031918e-06,0,"v_6901",42,1.94571456367351e-05,1048.95557096278
"Undibacterium_sp._KW1",1.67118057963937e-05,3.04148476596318e-05,2.08509924619129e-05,1.7804033178033e-05,1.33513540805191e-05,2.07796694311744e-05,1.57174928312753e-05,"v_961",12,3.09693403530505e-05,1048.38232387246
"Kazachstania_naganishii",2.85924700941249e-06,1.83826002338434e-06,3.36724101869402e-06,3.90820240493406e-06,2.40426682676014e-06,3.49033509976758e-06,2.85772596932279e-06,"v_6734",7,2.49625561657514e-05,1047.65104634732
"Candidatus_Thioglobus_autotrophicus",1.5775155914e-06,1.67114547580394e-06,2.20165758914609e-06,0,1.17655610671241e-06,1.2987293394484e-06,0,"v_2868",111,2.30584762958864e-05,1043.34313774918
"Pantoea_eucalypti",5.07762830981874e-06,1.20322474257884e-05,1.37279826146756e-05,0,6.9058728002685e-06,0,0,"v_2179",28,2.98953662182362e-05,1042.93167069987
"Thermodesulfobacterium_geofontis",7.88757795699998e-07,0,2.71969466894517e-06,0,1.33001994671838e-06,1.46107050687945e-06,0,"v_6604",35,2.17604178000218e-05,1041.39321420698
"Brucella_ovis",5.76779138105624e-06,6.18323826047459e-06,0,0,0,2.51628809518128e-06,0,"v_373",23,2.24351064545801e-05,1040.62269077813
"Bradyrhizobium_vignae",0.000275473660148224,0.000260030236035094,0.000270674374195019,0.000342619077499219,0.0002683571015571,0.000451551957209466,0.000383887855212361,"v_56",52,2.52480622112253e-05,1039.70008831038
"Pseudomonas_campi",8.6418275991381e-05,0.000208308283558962,0.00034876846397473,7.12161327121318e-05,0.000122003752804744,8.50667717338702e-05,7.16812930638466e-05,"v_1845",13,2.89653574325107e-05,1038.61525932693
"Bradyrhizobium_sp._155",0.000141532726965918,9.13281002526856e-05,7.45973394910674e-05,8.83687988226757e-05,8.66559149900358e-05,0.000127113134098512,0.000130264675434964,"v_41",4,2.48892428692319e-05,1036.6072716292
"Enterococcus_wangshanyuanii",1.52821822916875e-06,1.42047365443335e-06,1.55411123939724e-06,0,9.207830400358e-07,3.08448218118995e-06,0,"v_5151",90,2.32444620069268e-05,1036.06501161501
"Deinococcus_sp._TS-293",6.50725181452498e-05,9.11609857051052e-05,9.42827485234324e-05,7.53414574728955e-05,8.95205733368139e-05,9.09922243451036e-05,9.906783360319e-05,"v_5493",3,2.82861426187311e-05,1033.26617163211
"Erysipelothrix_sp._HDW6A",5.91568346774999e-07,0,0,0,6.65009973359189e-07,2.11043517660365e-06,0,"v_5463",72,1.89569865974105e-05,1031.37030262982
"Candidatus_Steffania_adelgidicola",9.85947244624998e-07,0,0,0,8.18473813365156e-07,0,0,"v_2871",19,1.68676731044952e-05,1029.61390963068
"Methylacidiphilum_kamchatkense",1.2817314180125e-06,2.00537457096473e-06,3.88527809849309e-06,0,1.48348378672434e-06,2.84097043004338e-06,6.66802726175317e-06,"v_5832",12,2.29016374670789e-05,1029.6060475807
"Candidatus_Enterovibrio_luxaltus",5.91568346774999e-07,2.42316093991572e-06,0,0,6.13855360023867e-07,1.2987293394484e-06,0,"v_2855",79,2.09612845075146e-05,1029.37800360378
"Tetrapisispora_blattae",1.62681295363125e-06,2.17248911854513e-06,2.20165758914609e-06,2.60546826995604e-06,1.63694762673031e-06,4.8702350229315e-06,0,"v_6733",32,2.56370814746449e-05,1027.68557885181
"Agarilytica_rhodophyticola",3.64800480511249e-06,3.50940549918828e-06,3.62625955859356e-06,2.38834591412637e-06,3.6831321601432e-06,3.40916451605205e-06,2.85772596932279e-06,"v_2440",19,2.60003640050961e-05,1027.64708640015
"Streptomyces_pactum",0.000346511159123455,0.000266380588843149,0.00047840724319445,0.000352389583511555,0.000448267876657429,0.000411129006519134,0.000316255007271722,"v_3755",24,2.55734854103266e-05,1021.60096895231
"Bacillus_altitudinis",4.59451415995249e-05,0.00011447346509257,0.000317168202106986,5.84059137181813e-05,5.02338302952864e-05,9.06675420102414e-05,4.45328963552801e-05,"v_4653",19,3.01531781449765e-05,1016.99787546482
"Bradyrhizobium_genosp._L",0.000461324715760036,0.000358293590012366,0.00035446687185252,0.000540417543660049,0.000416091624869511,0.000573389003366469,0.000547730810786868,"v_49",44,2.36748029072658e-05,1014.88480941491
"Microbacterium_sp._SSW1-51",0.000211337791885368,0.000156335659261459,0.000155929161019523,0.000141780898356775,0.000162262433499642,0.000178737625341586,0.000185275900344427,"v_3209",14,2.47096614776378e-05,1014.24540282381
"Rhizobacter_sp._AJA081-3",0.00085945021313961,0.000927067952702238,0.000646380766319301,0.000773389831465285,0.0006644472726125,0.000717223277710379,0.000662992424882887,"v_1247",8,2.14730513205927e-05,1012.80956043437
"Bradyrhizobium_erythrophlei",0.0015876215506574,0.00112183995790719,0.00117698024530351,0.00159780341655054,0.00129139821365021,0.00171204995172785,0.00179346118958083,"v_43",11,1.98341862033401e-05,1010.53405484073
"Amphibacillus_xylanus",3.30292326949374e-06,2.33960366612552e-06,4.01478736844286e-06,4.55956947242307e-06,3.99005984015513e-06,2.05361576800278e-05,3.09586980009969e-06,"v_4795",17,2.9042750929368e-05,1002.50511216618
"Plantibacter_flavus",9.30734198925998e-05,9.04925275147836e-05,8.28859327678527e-05,8.75003093993571e-05,0.000102820772803998,9.52942652820264e-05,8.35884846026916e-05,"v_3345",16,2.91536689892423e-05,995.660134119465
"Limosilactobacillus_panis",2.71135492271874e-06,3.42584822539809e-06,4.01478736844286e-06,4.55956947242307e-06,4.19467829349642e-06,4.62672327178493e-06,5.23916427709178e-06,"v_5038",18,2.51724311534008e-05,994.717160384954
"Vibrio_maritimus",2.95784173387499e-06,2.67383276128631e-06,3.88527809849309e-06,3.69108004910439e-06,4.34814213350239e-06,4.46438210435388e-06,2.85772596932279e-06,"v_2814",14,2.66688001706803e-05,986.174662128706
"Aquisediminimonas_profunda",8.19322160283373e-05,9.34170320974405e-05,7.88711453994098e-05,8.33749846385933e-05,7.28441693894988e-05,4.34262622878059e-05,0.000104068854049505,"v_535",19,2.82063577130285e-05,985.132554794549
"Rhodococcus_aetherivorans",0.000184914405729418,0.000168702135782408,0.000193745867844856,0.000180862922406115,0.000249890286143049,0.000175977825495258,0.000227427358391939,"v_4055",7,2.74423710208562e-05,982.268780295667
"Streptomyces_formicae",0.000405175020178643,0.000519308456606076,0.000571524408288334,0.000556918842703104,0.00072864631234833,0.000635728011659992,0.000630604863897229,"v_3740",113,2.43155181636921e-05,980.080283183906
"Paracoccus_sp._Arc7-R13",0.00133546554284456,9.34170320974405e-05,8.06842751787066e-05,8.1638005791956e-05,8.72186157367244e-05,6.63163668955839e-05,7.62060258486077e-05,"v_591",10,2.40685472224896e-05,979.235722453135
"Streptomyces_sp._LBUM_1482",0.000162336213827506,0.000225186852864581,0.000555853786624412,0.000199969689719126,0.000255056902089917,0.000484588384781684,0.000654419246974918,"v_3703",56,2.50062515628907e-05,978.811760338949
"Sulfurimonas_gotlandica",5.42270984543749e-07,1.67114547580394e-06,2.07214831919632e-06,0,7.67319200029833e-07,0,0,"v_3139",34,2.10009030388307e-05,977.678309119475
"Shewanella_sp._Arc9-LZ",2.02119185148125e-06,1.58758820201375e-06,1.81312977929678e-06,0,1.58579301339499e-06,1.54224109059498e-06,0,"v_2553",90,2.33929072705156e-05,975.57229259244
"Actinomyces_sp._HMT_175",3.00713909610624e-05,3.93554759551829e-05,3.74281790154835e-05,4.32073488101044e-05,3.73940223481205e-05,3.55527156674e-05,4.11988827244035e-05,"v_4450",25,3.32944897619444e-05,973.813179391636
"Pectobacterium_aquaticum",2.36627338709999e-06,0,0,0,1.12540149337709e-06,0,0,"v_2227",16,1.874941408081e-05,973.074480754207
"Bradyrhizobium_sp._CCBAU_51765",0.000310228300521256,0.000249251347716158,0.000297223774534722,0.000336756773891818,0.000250401832276402,0.000494734707746125,0.000345784842288057,"v_23",50,2.52467873463102e-05,970.4230279406
"Winogradskyella_forsetii",7.64109114584373e-06,4.26142096330006e-06,3.62625955859356e-06,4.77669182825274e-06,1.68810224006563e-06,3.8961880183452e-06,5.71545193864558e-06,"v_6152",22,2.52353193529664e-05,967.52770563986
