"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Drechmeria_coniospora",5.54475899519249e-05,5.84147402061839e-05,4.76574299420129e-05,5.3047411394584e-05,5.76640921753341e-05,5.77765397583745e-05,6.12126220426652e-05,6.64366730867196e-05,"v_6355",19,3.45399281569494e-05,18427.9465934485
"Lysobacter_sp._CJ11",7.26677821921491e-05,5.52571866815254e-05,4.63270911751587e-05,6.27908134874667e-05,4.90575112536425e-05,6.02615522211003e-05,3.73681704330224e-05,4.84647704564372e-05,"v_906",68,3.45375423084893e-05,4193.46980151947
"Microbacterium_sp._PAMC_28756",5.00171558844684e-05,5.79841647255487e-05,0.000101966553718297,0,8.18342402637515e-05,5.31171413907636e-05,7.61598902158741e-05,8.51641512029598e-05,"v_3738",93,3.45268100680178e-05,5248.090133298
"Auritidibacter_sp._NML130574",1.19326643324375e-05,1.49266166620224e-05,1.43989607706574e-05,1.94868041857655e-05,1.50615166129604e-05,1.57642978104167e-05,1.95738035601546e-05,2.12640529619557e-05,"v_3980",57,3.45208505937586e-05,4336.82237226384
"Paracoccus_sp._Arc7-R13",5.54475899519249e-05,0.000173091343215375,7.7550924585443e-05,0.000119086025579678,7.42317604495906e-05,8.48787069299776e-05,7.75834395657036e-05,9.89264189829058e-05,"v_683",43,3.45196589457696e-05,9627.05483651055
"Methylovulum_psychrotolerans",1.43620690468259e-05,1.70794940651987e-05,1.67466174180472e-05,2.16520046508506e-05,1.92213640584447e-05,1.8482280191523e-05,1.70825921979531e-05,1.69464787564825e-05,"v_1835",164,3.45196589457696e-05,4946.31693500423
"Bacillus_luti",2.28649855471855e-06,1.38501779604343e-05,7.27773560690837e-06,0,1.1547162736603e-05,1.94141598650452e-05,1.13883947986354e-05,4.10169549519959e-06,"v_4497",98,3.45196589457696e-05,2404.22065127046
"Levilactobacillus_brevis",4.57299710943711e-06,8.39622187238762e-06,9.07760570324055e-06,0,8.82174544473395e-06,9.39645337468187e-06,7.82952142406183e-06,9.28278454176748e-06,"v_4863",243,3.45196589457696e-05,24635.3255288662
"Pseudomonas_azotoformans",7.83125754991105e-05,0.000101400525689604,6.5577875683755e-05,8.01124172081472e-05,8.15473542330285e-05,8.08405616780482e-05,5.8009636005549e-05,7.73385479555396e-05,"v_1209",111,3.45160844953748e-05,24058.6313198469
"Streptomyces_cinereoruber",6.96667528390809e-05,5.62618628030076e-05,0.000111591945972595,7.46994160454346e-05,8.42727715248975e-05,7.32302110109504e-05,8.93277217017963e-05,8.74308776608333e-05,"v_3360",168,3.45160844953748e-05,9438.23302787708
"Pseudomonas_sp._Marseille-Q3773",6.07351178597116e-05,0.00015665771237113,3.78755272445554e-05,5.41300116271265e-05,4.31046261161391e-05,4.62057004788075e-05,3.23857477086194e-05,3.9991531078196e-05,"v_1039",81,3.45148931764056e-05,6320.70467515497
"Pectobacterium_versatile",7.78838570201008e-06,6.53039478963481e-06,7.74726693638633e-06,0,1.032789710603e-05,1.22697490347086e-05,0,1.02002690604305e-05,"v_1614",244,3.45148931764056e-05,24821.3271652529
"Corynebacterium_diphtheriae",1.54338652443502e-05,2.36098888548336e-05,2.69980514449827e-05,0,2.13730092888676e-05,2.20544856066913e-05,2.17091275848987e-05,2.00767200554506e-05,"v_3645",19,3.45125107851596e-05,1878.28079442003
"Herbaspirillum_sp._meg3",7.08814551962752e-05,0.000175818321259399,6.27606877068872e-05,0.000108260023254253,8.30535058943245e-05,8.45680803721368e-05,7.29569041787579e-05,7.74464873106764e-05,"v_2688",139,3.45077469891991e-05,5864.39544017711
"Azospira_oryzae",8.08134332933339e-05,0.000114676603009192,8.95239734871309e-05,0.000122333826277306,0.000144088508930655,0.000140791487341308,7.93628762529903e-05,0.00011274265644042,"v_2795",323,3.45041750051756e-05,20394.6135428055
"Streptomyces_sp._CFMR_7",0.000100320124088277,8.35316432432409e-05,0.00011049637287048,0.000158059633951209,9.82584655226465e-05,0.00010320567384258,0.000113528060648896,0.000116682442902915,"v_3169",221,3.45017940932929e-05,17234.0297325933
"Mycolicibacter_sp._MYC340",8.25283072093728e-05,7.7073011033712e-05,8.31853005391785e-05,9.2021019766115e-05,7.76026713105865e-05,8.02193085623667e-05,9.11071583890831e-05,0.000126936681640914,"v_3493",152,3.45006037605658e-05,22408.090453539
"Arthrobacter_sp._D5-1",4.01566308672446e-05,5.11667196154904e-05,5.25875089015315e-05,4.43866095342437e-05,3.43546021790859e-05,3.3081728410037e-05,7.79393269031609e-05,7.36686098808873e-05,"v_3908",45,3.45006037605658e-05,18141.9563918218
"Alicyclobacillus_acidocaldarius",7.33108599106636e-05,9.47983683198636e-05,0.000131547027475408,0.000153729233021039,0.000148535242406862,0.000151585760226273,0.000114951609998726,0.000139133828771375,"v_4791",364,3.45006037605658e-05,19453.4925835146
"Deinococcus_gobiensis",7.46684684275278e-05,9.90323605461104e-05,0.000123017208323225,0.000118003425347136,0.000137777016254747,0.000121920923952484,0.000100716116500432,0.000120460320332704,"v_5396",129,3.45006037605658e-05,22492.2514195281
"Pseudomonas_cremoricolorata",5.48759653132453e-05,6.28640201727483e-05,5.12571701346772e-05,4.97996106969564e-05,6.44776354050067e-05,6.24359381259853e-05,5.23154386062313e-05,5.27823446619105e-05,"v_1262",40,3.44994135099703e-05,9464.18127723693
"Enterobacter_sp._RHBSTW-00994",6.57368334481584e-06,1.13384876567286e-05,7.19948038532871e-06,0,8.39141639864937e-06,9.55176665360223e-06,5.69419739931769e-06,8.68911808851491e-06,"v_1407",192,3.44994135099703e-05,23243.6407925505
"Arthrobacter_sp._ERGS1:01",6.74517073641973e-05,7.4704845890218e-05,8.8584910828175e-05,6.06256130223817e-05,7.93957090026056e-05,7.57152234736762e-05,9.89366798131449e-05,0.000114415716445041,"v_3899",161,3.44982233414979e-05,25136.5237794049
"Methylovorus_sp._MP688",2.08642993118068e-05,2.38969391752571e-05,1.86247427359591e-05,2.59824055810207e-05,2.30226039655252e-05,2.39182449537357e-05,2.31326769347281e-05,2.19116890927767e-05,"v_2765",121,3.44970332551401e-05,4524.720059636
"Pseudomonas_asplenii",1.75774576393989e-05,2.17440617720808e-05,1.4946747321715e-05,4.22214090691587e-05,2.02971866736562e-05,2.12002625726293e-05,1.49472681732089e-05,1.58670852051142e-05,"v_1316",155,3.44934634886689e-05,3227.75739714006
"Corynebacterium_kefirresidentii",8.28855726085476e-06,9.61618573418753e-06,1.1973048901688e-05,2.59824055810207e-05,1.33402004286221e-05,1.21920923952484e-05,1.21001694735501e-05,1.21971471304619e-05,"v_3657",156,3.44922737306843e-05,4040.70657045551
"Brachybacterium_avium",7.15245329147898e-05,7.89388381164648e-05,0.000103766423814629,9.95992213939128e-05,9.73978074304773e-05,9.47411001414205e-05,0.00011708693402347,0.000123050864855988,"v_4038",290,3.44839477223353e-05,20490.8405797153
"Vogesella_sp._LIG4",0.000102034998004315,0.00012357516294232,0.000106270590905178,0.000147233631625784,0.000136199143085771,0.000145683855627299,9.32424824138272e-05,0.000123914379697082,"v_2822",352,3.44815696010482e-05,18492.0574545039
"Plantibacter_flavus",7.45255622678579e-05,8.41057438840879e-05,9.46105628898088e-05,7.46994160454346e-05,8.08301391562208e-05,8.77520025900042e-05,0.000104274989875005,0.000101678872538895,"v_3855",170,3.44803806634025e-05,39026.1803550418
"Cytobacillus_ciccensis",8.50291650035962e-06,2.74850681805509e-05,3.87363346819317e-05,4.00562086040736e-05,1.66393897819372e-05,1.99577563412665e-05,4.94683399065725e-05,3.62676233259753e-05,"v_4538",43,3.44803806634025e-05,3123.28338692668
"Rhodococcus_globerulus",4.65874080523905e-05,6.68109620785716e-05,5.47003998841823e-05,6.92864148827219e-05,5.42214598066575e-05,5.12533820437193e-05,6.65509321045255e-05,8.37069699086126e-05,"v_3556",33,3.4479191807744e-05,6031.32926786795
"Granulicella_tundricola",7.70978731419162e-05,0.000103122827612145,0.000117539342812649,0.000125581626974933,0.000185543540370136,0.000145761512266759,9.71572431258581e-05,0.000126289045510093,"v_6181",291,3.4479191807744e-05,21129.992521677
"Planococcus_plakortidis",1.90779723159329e-05,3.47330887712445e-05,1.45554712138167e-05,3.89736083715311e-05,2.16598953195907e-05,2.14332324910099e-05,1.81502542103251e-05,1.47876916537459e-05,"v_4761",124,3.44780030340643e-05,1971.10330347491
"Prevotella_intermedia",8.14565110118485e-06,6.67391994984657e-06,5.55612073215585e-06,0,1.03996186137108e-05,9.55176665360223e-06,9.25307077389125e-06,8.36530002310442e-06,"v_6096",174,3.44780030340643e-05,13001.5452326058
"Bacillus_altitudinis",1.22184766517773e-05,3.05708591251036e-05,5.48569103273416e-05,0.00010717742302171,0.000116117120935157,7.80449226574816e-05,0.000163708175230384,7.26971556846558e-05,"v_4522",27,3.44768143423548e-05,257.864138770877
"Pedobacter_roseus",2.12215647109816e-05,2.18875869322925e-05,6.33867294795245e-06,0,8.5348594140109e-06,1.16484959190271e-05,7.47363408660447e-06,7.44781550444135e-06,"v_6023",127,3.44768143423548e-05,27529.3023451343
"Rhodococcus_sp._DMU1",6.13781955782262e-05,7.33413568682064e-05,9.91493657414291e-05,7.25342155803495e-05,7.44469249726329e-05,7.15994215822866e-05,8.32776369650213e-05,0.000118949169360788,"v_3527",156,3.4475625732607e-05,11864.0091295826
"Pandoraea_fibrosis",9.33891753442859e-05,0.000114461315268874,8.4906915413931e-05,0.000121251226044763,0.000132971675240136,0.000126502665680634,8.71923976770522e-05,0.000102596357057558,"v_2541",249,3.44744372048126e-05,16310.4545069274
"Chryseobacterium_camelliae",1.55767714040202e-05,2.08111482307044e-05,6.49518339111177e-06,0,9.75412504458388e-06,1.47547614974343e-05,8.8971834364339e-06,6.5843006633467e-06,"v_5939",127,3.44744372048126e-05,18586.329973914
"Syntrophothermus_lipocalidus",3.57265399174774e-06,5.38219350794078e-06,8.92109526008123e-06,0,9.3237959984993e-06,1.00177064903633e-05,6.4059720742324e-06,9.06690583149382e-06,"v_5129",315,3.44708721130645e-05,34523.6368913786
"Halomonas_beimenensis",9.6533110857024e-05,0.000106710956617439,0.000122782442658486,0.000146151031393242,0.000131967574132605,0.000154381399246839,0.000111036849286695,0.00013114631649125,"v_1737",359,3.44696839129985e-05,19998.7200131911
"Streptomyces_sp._M56",9.57471269788395e-05,8.60433335469466e-05,0.000148215389671876,0.000105012222556625,0.000109231856197803,0.000119591224768678,9.96484544880596e-05,0.000125425530668998,"v_3175",200,3.44684957948435e-05,22386.1616603148
"Synechococcus_sp._KORDI-52",6.6451364246508e-06,8.61150961270525e-06,9.31237136797953e-06,3.35606072088184e-05,1.00410110753069e-05,1.34345986266113e-05,9.96484544880596e-06,1.25209651958724e-05,"v_5242",159,3.44684957948435e-05,2558.49897110812
"Trichoderma_erinaceum",1.31473666896317e-05,1.32760773195873e-05,1.18947936801083e-05,0,1.01844540906685e-05,2.82670167635058e-05,1.1032507461178e-05,1.20892077753251e-05,"v_6346",78,3.44684957948435e-05,16150.3608643579
"Desulfotomaculum_nigrificans",3.6441070715827e-06,5.52571866815254e-06,7.74726693638633e-06,0,9.89756805994541e-06,1.00953631298235e-05,6.76185941168976e-06,8.95896647635699e-06,"v_5137",311,3.44649319317594e-05,33010.9255767947
"Methylobacter_sp._S3L5C",6.6451364246508e-06,6.81744511005832e-06,6.72994905585075e-06,0,8.10453036792631e-06,8.54223034061988e-06,6.05008473677505e-06,7.33987614930452e-06,"v_1836",348,3.44637441411635e-05,64404.8429600496
"Ottowia_sp._oral_taxon_894",8.61724142809555e-05,8.56845206464172e-05,6.77690218879855e-05,0.000110425223719338,0.000124938866379891,0.000105845999584226,7.04656928165565e-05,7.52877002079398e-05,"v_2417",134,3.44589937973811e-05,39305.2163490373
"Nostoc_sp._ATCC_53789",5.14462174811675e-06,8.61150961270525e-06,3.0363025972908e-05,0,3.45697667021282e-05,1.289100215039e-05,0,1.20352380977567e-05,"v_5291",66,3.44554318988389e-05,11480.8073814404
"Pusillimonas_sp._DMV24BSW_D",1.2718648210622e-05,2.05240979102808e-05,1.25990906743252e-05,2.59824055810207e-05,1.87193135046794e-05,1.74727438785407e-05,1.42354934982942e-05,1.69464787564825e-05,"v_2647",132,3.44530577088717e-05,2536.3809330051
"Peribacillus_simplex",1.7434551479729e-05,2.8633269462245e-05,5.09441492483586e-05,5.19648111620414e-05,1.85041489816371e-05,2.88882698791872e-05,0.000144134371670229,0.000124508046150335,"v_4531",63,3.44530577088717e-05,4280.95363888178
"Nostoc_piscinale",4.07282555059242e-06,6.09981930899955e-06,7.52815231596328e-05,4.43866095342437e-05,2.0942680242783e-05,2.67138839743022e-05,9.96484544880596e-06,6.26048259793621e-06,"v_5298",46,3.44506838460743e-05,2773.25512929828
"Pseudomonas_sp._TKP",9.57471269788395e-06,1.14102502368345e-05,3.91276107898299e-06,0,1.19774917826876e-05,1.10272428033457e-05,0,7.98751228012551e-06,"v_1156",181,3.44459371017189e-05,34837.9077291875
"Arachidicoccus_sp._BS20",3.46547437199531e-05,2.10981985511279e-05,1.47119816569761e-05,2.16520046508506e-05,2.53894137189904e-05,2.80340468451252e-05,2.02855782350693e-05,1.43019645556301e-05,"v_5568",30,3.44459371017189e-05,1918.71198834742
"Aspergillus_oryzae",9.00308805920431e-06,1.49266166620224e-05,3.78755272445554e-05,0,8.60658092169166e-06,1.91811899466646e-05,2.91827616715032e-05,1.89973265040823e-05,"v_6376",38,3.44447506200055e-05,3091.12280663724
"Thermus_thermophilus",5.73768231074687e-05,8.79091606296994e-05,0.000130920985702771,0.000137490229532901,0.000138350788316193,0.000136132088973697,0.000124204680772617,0.000129635165519334,"v_5412",279,3.44423779017703e-05,14469.0033383404
"Streptomyces_xiamenensis",8.695839815914e-05,9.43677928392284e-05,0.000144224373371313,9.52688204637426e-05,0.000101701097891323,0.000105147089829085,0.000100716116500432,0.000115063352575862,"v_3347",213,3.44376334458296e-05,25111.887738277
"Sedimentisphaera_cyanobacteriorum",6.71658950448575e-06,8.97032251323464e-06,6.26041772637279e-06,0,1.01844540906685e-05,1.22697490347086e-05,0,8.04148195769392e-06,"v_5516",284,3.44376334458296e-05,42711.2682858951
"Ruminococcus_champanellensis",6.6451364246508e-06,6.02805672889367e-06,7.59075649322701e-06,0,8.67830242937242e-06,9.31879673522169e-06,6.05008473677505e-06,8.47323937824125e-06,"v_4953",288,3.44364475360722e-05,35914.7681222157
"Campylobacter_gracilis",5.64479330696143e-06,6.81744511005832e-06,7.74726693638633e-06,0,8.17625187560708e-06,1.04836463271244e-05,9.60895811134861e-06,9.66057228474639e-06,"v_3014",212,3.4435261707989e-05,12240.8884990056
"Corynebacterium_hindlerae",7.28821414316539e-06,9.97499863471691e-06,1.4946747321715e-05,0,1.24078208287721e-05,1.14155260006466e-05,1.17442821360927e-05,9.22881486419907e-06,"v_3668",83,3.44317047137004e-05,6449.04048677134
"Pectobacterium_atrosepticum",7.64547954234017e-06,8.82679735302288e-06,8.37330870902361e-06,0,1.04713401213915e-05,8.61988698008006e-06,6.05008473677505e-06,7.39384582687294e-06,"v_1608",156,3.44305192122297e-05,21596.8434275343
"Citrobacter_cronae",7.35966722300035e-06,1.07643870158816e-05,0,0,1.26947068594952e-05,2.22097988856117e-05,0,1.00383600277253e-05,"v_1439",138,3.44281484541761e-05,699.285915160395
"Cobetia_amphilecti",3.08677304887005e-05,3.14320100863742e-05,3.46670631597893e-05,0,3.60041968557434e-05,2.9664836273789e-05,3.77240577704797e-05,3.16262310550915e-05,"v_1759",17,3.44281484541761e-05,5593.66421810268
"Streptomyces_sp._SM17",4.60157834137109e-05,2.9781470743939e-05,6.40127712521618e-05,0,3.60759183634242e-05,4.2089898587418e-05,0,7.58813666611923e-05,"v_3219",14,3.44257780225833e-05,14270.723394629
"Brevundimonas_sp._SGAir0440",6.38076002926147e-05,6.8317976260795e-05,5.68915460884128e-05,4.22214090691587e-05,5.56558899602727e-05,6.65517400173749e-05,3.73681704330224e-05,5.01918001386265e-05,"v_831",36,3.44210381385103e-05,28441.1541935791
"Methylomonas_paludis",8.07419802134989e-06,8.97032251323464e-06,7.82552215796599e-06,0,8.96518846009548e-06,1.08719295244253e-05,9.96484544880596e-06,9.22881486419907e-06,"v_1826",139,3.44198533714246e-05,8202.97410959746
"Corynebacterium_jeikeium",8.45289934447516e-05,9.5157181220393e-05,0.0001427375241613,0.000143985830928156,0.000120420411396002,0.000133647076510971,0.000118866370710757,0.000112580747407715,"v_3602",205,3.44198533714246e-05,12395.8419241086
"Fusarium_heterosporum",1.02892434962335e-05,1.04055741153522e-05,8.52981915218293e-06,0,9.25207449081853e-06,1.05613029665846e-05,1.13883947986354e-05,1.39781464902196e-05,"v_6325",79,3.44198533714246e-05,13882.1851241013
"Bacillus_safensis",5.00171558844684e-05,3.18625855670094e-05,5.97087340652805e-05,5.5212611859669e-05,3.67214119325511e-05,4.2555838424179e-05,0.000121357582072958,8.14942131283076e-05,"v_4510",86,3.44151151185601e-05,8296.76242105698
"Mycobacterium_seoulense",6.76660666037022e-05,7.16908175257712e-05,9.72712404235173e-05,8.01124172081472e-05,9.25924664158661e-05,8.48787069299776e-05,9.68013557884008e-05,9.36913602587695e-05,"v_3479",183,3.44139307591713e-05,13697.8840284433
"Sphaerochaeta_associata",4.78735634894197e-06,1.59312927835047e-05,7.27773560690837e-06,0,1.00410110753069e-05,9.00817017738097e-06,4.27064804948827e-06,8.09545163526234e-06,"v_6228",182,3.44139307591713e-05,12652.2882293651
"Corynebacterium_pelargi",7.4311203028353e-06,6.81744511005832e-06,1.11904966858914e-05,0,9.10863147545701e-06,1.13378693611864e-05,1.35237188233795e-05,1.06320264809779e-05,"v_3655",140,3.44103781700561e-05,11789.3786009538
"Acidiphilium_cryptum",8.34571972472272e-05,0.000100682899888546,0.000119026192022663,0.000121251226044763,0.000116619171488922,0.000129919557816882,0.000119578145385672,0.000116358624837504,"v_622",144,3.4408010184771e-05,12339.348058958
"Chlorobium_limicola",9.71761885755385e-06,9.25737283365814e-06,1.15817727937897e-05,1.94868041857655e-05,1.58504531974488e-05,1.57642978104167e-05,9.96484544880596e-06,1.3762267779946e-05,"v_6159",177,3.4408010184771e-05,1406.70634105123
"Pantoea_agglomerans",8.58866019616157e-05,0.000111447286904427,9.35149897876936e-05,9.85166211613702e-05,0.000123432714718595,0.000121299670836802,8.71923976770522e-05,0.000101247115118348,"v_1563",160,3.44032751917983e-05,10813.0906252125
"Pseudoalteromonas_rubra",1.19326643324375e-05,1.39219405405402e-05,1.1738283236949e-05,5.3047411394584e-05,1.47029090745566e-05,1.80163403547619e-05,1.77943668728678e-05,1.23590561631672e-05,"v_2011",92,3.43997248022016e-05,2260.38617179338
"Synechococcus_sp._BIOS-E4-1",5.43043406745657e-06,5.38219350794078e-06,9.39062658955919e-06,0,9.89756805994541e-06,9.94004985090313e-06,7.47363408660447e-06,8.311330345536e-06,"v_5243",256,3.43985415018403e-05,23270.6620227505
"Stenotrophomonas_sp._pho",8.58866019616157e-05,4.75785906101965e-05,3.46670631597893e-05,7.68646165105196e-05,3.80123990708048e-05,5.59127804113301e-05,3.52328464082782e-05,2.80102626580077e-05,"v_946",60,3.43961751453238e-05,27445.6374217557
"Arachidicoccus_ginsenosidivorans",2.17217362698263e-05,1.67206811646694e-05,9.93841314061681e-06,0,1.54201241513642e-05,1.4599448218514e-05,7.82952142406183e-06,9.06690583149382e-06,"v_5572",78,3.43961751453238e-05,8164.71719213169
"Leucobacter_sp._H21R-40",7.36681253098384e-05,7.72165361939237e-05,0.000102983871598832,8.76906188359449e-05,9.16600868160162e-05,9.73037692436065e-05,0.000108901525261951,0.000112796626117989,"v_3827",239,3.43938091143594e-05,9540.58719092228
