"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Streptomyces_sp._CFMR_7",0.000112183624763583,0.000132810472197464,0.000153721502169121,0.000136611390292501,0.000136013215023747,0.000142144667849238,0.000172070882220227,0.000134835993507177,0.000140289123129213,0.00012982055389507,0.000125586596079565,0.000133335035819373,0.000108846412460382,6.24269843346159e-05,9.29862683966858e-05,0.000111062987596067,0.000123640359277815,5.0660690411747e-05,0.000109778733259345,0.000149467814092504,0.000127335474455756,8.6586017129205e-05,"v_3294",403,3.17651917029319e-05,21684.7641737103
"Mycobacterium_parmense",0.000147012792191435,0.00017739969379409,0.000190652243875008,0.000165043202485356,0.000173113473954481,0.000190510185823499,0.000197633083948232,0.000168944198401935,0.000170393448705566,0.000168964675654872,0.000146760140592336,0.000154790157282654,0.000147233372397588,0.000109517859800901,0.000126530988999073,0.000125434844337059,0.00017706831722094,8.69149330213286e-05,0.000165631071233398,0.000189582655917562,0.000167484297698932,0.00012113146574411,"v_3878",403,3.11973544643414e-05,23370.6831284582
"Mycobacterium_kubicae",0.000123699720445373,0.000143658654911491,0.000164128599636142,0.000148169037525369,0.000146504940717958,0.000166819407848626,0.000168082917244758,0.000150868127268571,0.000160902429804647,0.000139335193605038,0.000123566219694758,0.000135708389963541,0.000132041139067391,8.98515554873951e-05,0.000110175098141024,0.000111403149885795,0.00015317694734826,8.23608286541151e-05,0.00013096410283571,0.000165782048577992,0.00016044714233343,0.000101412389925302,"v_3879",403,3.1379440190787e-05,10220.565127443
"Rhodococcus_sp._USK10",0.000105723375966481,0.00013368789874051,0.000176992928449543,0.000139462276609942,0.000129440085673157,0.000158720643492999,0.000165990870044512,0.000139434852594111,0.000154451502895428,0.000122732466594355,0.000121869103531521,0.000122987211750799,9.77804647260412e-05,6.5494206108282e-05,8.90487391160444e-05,0.00010136836233883,0.000141080051210194,5.51552640029184e-05,0.000109778733259345,0.000150939124364405,0.000140002354113658,9.02926103282292e-05,"v_4025",403,3.1791448100461e-05,13434.8944181385
"Actinoalloteichus_sp._GBA129-24",0.000115498013276879,0.000137357137011431,0.000185087337590559,0.000139770480536152,0.000163000967261265,0.000180443497418841,0.000182923377071503,0.000165175688872364,0.000166241127936414,0.000132374819589021,0.000117989980872693,0.000140787367832061,0.000115661035641417,6.35095331959098e-05,0.000100331274939421,0.000132153049559179,0.000142592163227452,5.81615681930397e-05,0.000144445701657033,0.000182918485862483,0.000151632179296644,9.05891377841511e-05,"v_4396",403,3.08956653381531e-05,7685.97516167002
"Gordonia_insulae",0.000130216145318971,0.000152353154292586,0.000180389689428362,0.000149324802248656,0.000158513542416151,0.000175675066069265,0.000179523800371103,0.000167986102758824,0.000169132922757788,0.000156257203827465,0.000137789669443795,0.000150185850242967,0.000134166801344044,9.05732547282577e-05,0.000118201600136178,0.000122458424301942,0.000173741670782972,7.38479276801083e-05,0.000158890271822736,0.000186596761542234,0.000159336012538878,0.000114311334257906,"v_4174",402,3.06504015202599e-05,8697.84784536682
"Acidipropionibacterium_jensenii",0.000166281186429747,0.000217043420329909,0.000277811685161308,0.000231692301528229,0.000234041326781103,0.000265064231527173,0.000281314971958069,0.000261687856655095,0.000283025149568819,0.000187483101936018,0.000189511304894839,0.000203776186818287,0.000160174904493681,9.54447246040803e-05,0.000147354461156312,0.000162002290482778,0.00022449823082894,8.1527397789527e-05,0.000197890611270135,0.000297507591744634,0.000237115098157576,0.000133585618892832,"v_4325",402,3.02114803625378e-05,14666.5361101388
"Curtobacterium_sp._L6-1",0.00013639551373359,0.000159053502439485,0.000182557834733991,0.000153331453289383,0.000163885811596922,0.000175145240363757,0.000188807259822194,0.000154317271583771,0.00016594453359576,0.000160216315653089,0.000133183211286437,0.000142258847401445,0.000143232125759182,0.000113848055246077,0.000136904864219225,0.000137340524477526,0.000147632536618313,0.000130223572591888,0.000165631071233398,0.000183870510156065,0.000148224714593349,0.000119204037280618,"v_3564",400,3.05922662750857e-05,10984.2685053661
"Curtobacterium_luteum",0.000136676394116073,0.000155942626514139,0.000184003264937744,0.000151559280713677,0.000150802756062574,0.000177642990118296,0.000177497129645865,0.000156999939384482,0.000156453514694841,0.000158300616382626,0.000141668792102623,0.000140407631168994,0.000138918281727151,0.00012864288968376,0.000135466151597452,0.000139211417071028,0.000155142692970695,0.000134301430750765,0.000156964329133976,0.000173354969095128,0.00015007659758427,0.000106156829220053,"v_3576",399,3.04998932503736e-05,9119.89094010069
"Mycolicibacterium_tokaiense",0.000141058128082803,0.000168306364166155,0.000217248159624061,0.000168741649599874,0.000172671051786652,0.000200652563614659,0.000199855884098493,0.000193599192951329,0.000211620062056434,0.000156257203827465,0.000155245721408522,0.00016418863969356,0.000159362151270255,0.000111863382333705,0.000135541873314387,0.000141762634243985,0.000185082510912408,0.000106321966011022,0.000169482956610919,0.000219311778176262,0.000188151311877615,0.000107935993955584,"v_3963",399,3.03665239440041e-05,10528.1013876508
"Tomitella_gaofuii",0.000159540057250163,0.00019255524317398,0.000227366171050331,0.00018777324204333,0.000199595600857338,0.000229490219871613,0.000233328639302428,0.000189958429507506,0.000192638024254595,0.000203064122669121,0.000172216883040896,0.000182368532437889,0.000167364644547067,9.77902471368838e-05,0.000147808791457924,0.000158855789302797,0.000201715743102249,8.75995369458116e-05,0.000168038499594348,0.00022809636597614,0.000209485003933029,0.0001378852670037,"v_4198",398,3.03554624654707e-05,10015.1963553709
"Kitasatospora_albolonga",0.000135047287897673,0.000156341456760978,0.000198313023954898,0.000161498857333944,0.000183921215482854,0.000181124701897351,0.00021633075580043,0.000203244022425314,0.000191896538402961,0.000139909903386177,0.00015839750856882,0.000151847198143885,0.00013166602219504,8.78668825750229e-05,0.000121003303662788,0.000122543464874374,0.000169003719795562,6.49778420498494e-05,0.000127593703130379,0.000190015394232827,0.000169632481968401,0.000124986322671096,"v_3486",397,3.13410850283637e-05,28629.3601348217
"Rathayibacter_sp._VKM_Ac-2804",0.000159146824714687,0.000174129285770008,0.000194916262976079,0.000173287657511469,0.000185627700987335,0.000190888632756005,0.000198286848698309,0.000178333535704424,0.000187521771878319,0.000181927574051675,0.000147568291146258,0.000164853178853927,0.000159112073355355,0.000126116942340741,0.000161514422223234,0.000155199044688226,0.000175505801469773,0.000154809783097236,0.000185853469465382,0.000212950524941868,0.000170447310484406,0.000138626585643505,"v_3579",397,3.02736740130782e-05,11763.1821847378
"Mycobacterium_paragordonae",0.000142743410377699,0.000151236429601436,0.000163767242085204,0.000151251076787467,0.000158892761417146,0.000167197854781132,0.00017507820007058,0.000147291236867623,0.000153561719873467,0.000138888197108597,0.000128091862796725,0.000140692433666294,0.000120349996545799,8.80473073852385e-05,0.000110099376424089,0.000106895999546904,0.000157209246060948,7.65565779900196e-05,0.000119889932375337,0.000156131984147584,0.000151706254616281,9.85953790940434e-05,"v_3898",397,3.19662436467091e-05,24904.7781361863
"Micropruina_glycogenica",0.000156338020889861,0.000181707060459953,0.000228522515213334,0.000191548740139401,0.000200164429358832,0.000220180425331966,0.000242677475228527,0.000217807076200604,0.000236237392330693,0.000171071944852382,0.000171085472265404,0.000182795736183839,0.000144795112727309,9.4542600553002e-05,0.000133951717258744,0.000148991082900697,0.000230899505035333,8.62898598728875e-05,0.000187297926481953,0.000278423832041451,0.000221188904435652,0.000106156829220053,"v_4309",397,3.01459061859399e-05,10019.4113535533
"Streptomyces_sp._YPW6",0.000160214170168122,0.000171497006140869,0.000211538710319237,0.000212737760066325,0.000181582698310048,0.000198533260792625,0.000221168614950998,0.000187531253878291,0.000201610003059371,0.000185375832738509,0.000160741145175196,0.000226085715773468,0.000150484385291292,9.9233645618609e-05,0.000143719818743412,0.000155454166405521,0.000167390800310487,8.17357555056741e-05,0.000162742157200257,0.000230909165025362,0.000173780699868064,0.000126024168766822,"v_3262",396,3.02507789575582e-05,25095.583001608
"Sinomonas_sp._R1AF57",0.000193863639989547,0.0002299655203275,0.000309683421154059,0.000211504944361486,0.00020913927904906,0.000276417639502351,0.00027111624185687,0.000223172411802027,0.000239425781492721,0.000233906880923582,0.000190885160836507,0.000198127603955166,0.0001731789560685,0.000112404656764352,0.000167042107559519,0.000176544228368634,0.000207764191171282,0.000101410676987557,0.000238816893406294,0.000264013646143129,0.000208225723499203,0.000142184915114568,"v_3734",396,2.90900628345357e-05,4615.72178567154
"Citricoccus_sp._SGAir0253",0.0001881336801869,0.000217442250576748,0.000276149440426992,0.000229997179934075,0.000241688909967847,0.000267940428214218,0.000279876689507899,0.000235627655162472,0.000250918812193053,0.00020727866106414,0.000203734754643876,0.000194045434827197,0.000179618462377184,0.000153180663873089,0.0001663606121071,0.000190831044537193,0.000205748041814938,0.000112632228271475,0.00026192820567142,0.000283530144161577,0.000208151648179566,0.00014870851914485,"v_3755",396,2.90132590593901e-05,5664.1699293191
"Nakamurella_panacisegetis",0.000180606085936364,0.000227572538846465,0.000291832358137711,0.000226915140671977,0.000221843115582412,0.000302908924777768,0.000299293502585182,0.000252745630652724,0.000258111224953906,0.000202744839457377,0.000205835946084074,0.000219820060832864,0.000154985787759499,8.91298562465325e-05,0.000134406047560356,0.000153838395529315,0.00022303652254559,7.97414745082669e-05,0.000203186953664226,0.000291276160004819,0.000239189207107408,0.000136106102268168,"v_4523",396,3.00634338454138e-05,13458.1291365531
"Corynebacterium_freneyi",9.37578716727191e-05,0.000125791059853093,0.000131823234582265,0.000118273256683017,0.000125584692496368,0.000131775221898574,0.000142455339041746,0.000117590271931177,0.000116264981536261,9.87862257135629e-05,9.98065934094353e-05,0.000105566792332604,9.59673998430136e-05,6.0261886612028e-05,8.47326012507259e-05,8.32547204108344e-05,0.000112148307946653,5.56910409872965e-05,9.58156487658318e-05,0.00011571422550184,0.0001135574650033,7.60592924439763e-05,"v_4071",395,3.35322915968077e-05,48985.1209333677
"Kocuria_palustris",0.000134036118520736,0.00015035900305839,0.000174174339552225,0.000151790433658334,0.000151814006731896,0.000165759756437609,0.000172005505745219,0.000161023941085549,0.000162904441604059,0.000135376081779414,0.000119525466925146,0.000126309907552635,0.00011434812658819,8.19128638379064e-05,0.000114188349138601,0.000129771913531086,0.000147783747820038,7.60208010056415e-05,0.000169482956610919,0.000189409560591456,0.00015103957673955,0.000104525928212482,"v_3710",394,3.0729518775736e-05,8360.94047392301
"Mycobacterium_mantenii",9.37578716727191e-05,0.000112549895658031,0.000132184592133203,0.000112032127177268,0.00011540898263632,0.000135181244291128,0.000138859632916323,0.000116376684116569,0.000118044547580183,0.000108492435350577,9.81902923015902e-05,0.000107797745228122,0.000105845477481578,7.09069504147515e-05,8.15522891394386e-05,8.38500044178577e-05,0.000111442655671932,5.79532104768927e-05,0.000103519419520874,0.000112165771316668,0.000111853732651653,7.01287433255376e-05,"v_3890",394,3.3397902611716e-05,39157.0979591947
"Streptomyces_sp._3211",0.000135496696509646,0.000155065199971093,0.000220500377582505,0.000175445084994938,0.000176716054463939,0.000201485146866172,0.000228621533101874,0.000197303829438025,0.00021866417764696,0.000160471742222484,0.000171893622819327,0.00018450455116764,0.000126726983375758,8.80473073852385e-05,0.000114945566307955,0.00014780051488665,0.00018321757275779,6.31026226045262e-05,0.000226779751601542,0.000222903506192961,0.000184373470576135,0.000113125224434218,"v_3281",392,2.95709258656889e-05,6185.19913906593
"Streptomyces_gardneri",0.000216558774894147,0.000247035454892219,0.000305636216583551,0.000279463910090751,0.000278662762564916,0.000299124455452709,0.000307204056061112,0.000276698021730503,0.000299931026986081,0.000255171142825725,0.000245839398503241,0.000279438716934371,0.000218568097622916,0.000133514359559583,0.000198845228672392,0.000220255082598632,0.000263863547011563,0.000109149677873018,0.000255187406260758,0.00031261015894738,0.000249411601217295,0.000173765089170254,"v_3447",390,2.85095221804083e-05,7724.84197252557
"Pseudactinotalea_sp._HY158",0.000180718438089357,0.000202605765394329,0.000237628725496977,0.000195016034309261,0.000197509896351863,0.000232820552877665,0.000228098521301813,0.000205096340668663,0.000224670213045198,0.000220177702818594,0.000174318074481095,0.000174251661264834,0.00018018113768571,0.000146685370705326,0.00016174158737404,0.000192616896558263,0.0001926430709987,0.000114834866985029,0.000192112783203854,0.000238914823857763,0.000192669906375463,0.000143371024938256,"v_3778",390,2.97344711724302e-05,17565.6235068677
"Mycobacterium_sp._DL592",0.000129766736706999,0.000134884389481028,0.000155456018413624,0.000131834229436249,0.000138162122696055,0.00014865395508834,0.000153373210368029,0.000140009709979978,0.000144441443898365,0.000128926560902187,0.000120576062645245,0.000123177080082333,0.000118661970620221,8.89494314363168e-05,0.000103435865333773,0.00010672591840204,0.000149245456103388,7.97712398962879e-05,0.000123741817752858,0.000153016268277676,0.000143928346054411,8.62894896732831e-05,"v_3868",390,3.16856780735108e-05,11179.3835865709
"Mycobacterium_gordonae",0.00010898158840328,0.000125950591951829,0.000134858638010146,0.00012150939790822,0.000127164771667183,0.000130110055395548,0.000140559421266523,0.000128129324005399,0.000135988505189734,0.000113984106592573,0.000108777064557976,0.000113303926842593,0.000106533191747554,7.19894992760455e-05,9.55608067724898e-05,8.95477227707953e-05,0.00013397312472908,6.30728572165052e-05,0.000122778846408478,0.00013804352256951,0.00013052071320014,8.85134455926976e-05,"v_3905",389,3.19335781574325e-05,14756.364391442
"Mycolicibacterium_psychrotolerans",0.000171393209390932,0.000199415123419615,0.00024644584973987,0.000206650732523682,0.000210782561386708,0.000244930854717856,0.000239866286803196,0.000214357931885404,0.000219479812083758,0.000209066647049906,0.000175530300311978,0.000197083328131732,0.000186057968685869,0.00014650494589511,0.000162877413128071,0.000173652848905949,0.000229236181816349,0.000120400994544957,0.000209446267402698,0.000245276077092158,0.000226818628728053,0.000136995684635934,"v_3953",389,2.91979327863587e-05,5434.57360939789
