"","SRR4142418","SRR4141180"
"53522",1782,6465
"538381",3006,6452
"574727",2082,6449
"219314",1769,6446
"1521117",2097,6441
"53451",2000,6438
"2509459",1768,6428
"47853",1902,6420
"1517554",1710,6419
"279826",6417,600
"305",2423,6411
"7",2795,6408
"1399",6403,504
"2575440",1536,6399
"3064901",5719,6396
"1914233",2265,6392
"2729175",1670,6385
"2771430",2661,6382
"79263",6367,1128
"1517551",1689,6359
"2760308",1682,6356
"700274",2628,6350
"319707",1453,6344
"1193713",6342,851
"2488560",2368,6342
"1867719",2770,6338
"340345",1979,6332
"2051957",1452,6329
"1138587",1656,6328
"2086471",1209,6321
"2508882",1626,6321
"67345",2734,6320
"2493680",3008,6318
"2587808",2094,6311
"2567884",1860,6307
"2854170",2657,6303
"1395974",1777,6289
"1812480",2093,6284
"3070677",6281,1293
"217203",2335,6280
"2662065",5662,6280
"2985506",1654,6278
"1297742",2303,6277
"33877",1645,6262
"171437",2471,6260
"3019544",5819,6259
"191494",1827,6248
"2567881",1509,6230
"343",2398,6230
"1460244",2023,6222
"446860",1773,6220
"1758689",1598,6218
"60894",1851,6218
"2759526",1661,6210
"165696",1990,6209
"220687",6207,1285
"535",2304,6205
"283",2089,6204
"2020377",1542,6199
"388357",2046,6199
"96344",2430,6196
"2830995",431,6188
"2725414",5376,6184
"481743",6172,287
"2970906",2138,6169
"404405",2428,6165
"1936029",1695,6149
"492670",6142,1246
"2927875",6136,5848
"290",2367,6126
"1842727",2029,6118
"1894",1813,6116
"887464",1993,6114
"2419771",1708,6113
"1030157",1993,6107
"2072590",1358,6104
"2108470",3106,6104
"2233998",6104,226
"2047",6092,322
"1799",1479,6088
"2857058",2042,6081
"3031131",2834,6072
"2589080",2420,6060
"34018",2244,6055
"57043",1730,6053
"2762748",2074,6051
"2978473",2151,6050
"2831000",559,6048
"2527983",2384,6045
"2654547",1504,6033
"2675524",1637,6031
"1072463",1579,6028
"95485",6007,3126
"2070347",1788,6004
"2609253",1616,6001
"37928",1789,6000
"53376",2357,5998
"104336",1565,5990
"1850374",2546,5990
"234612",1901,5987
"2071627",2898,5986
"1169025",2033,5985
"2213200",1795,5979
"2528022",2899,5979
"1871048",2784,5976
"223390",2603,5975
"3073271",5974,861
"570",4711,5973
"1767",1517,5972
"2174846",2174,5971
"2744474",3041,5967
"47850",1687,5967
"1355015",2563,5960
"284035",4777,5960
"3019553",1971,5960
"182639",1328,5959
"1795630",1598,5957
"2972479",869,5957
"1653478",1619,5954
"2905871",1460,5949
"1906274",1692,5946
"2483401",1560,5944
"2909587",1533,5942
"3002640",2005,5936
"2571749",1917,5934
"2742603",1661,5924
"132473",2145,5923
"84595",1756,5922
"912",2280,5922
"82541",2584,5920
"1389713",1787,5918
"1903409",5918,817
"1675686",2486,5917
"392734",1543,5915
"3074855",3213,5909
"482957",5908,3147
"522",1856,5905
"2589976",2392,5897
"2705439",2159,5895
"2962047",1735,5885
"2711156",1931,5882
"2004797",3235,5881
"444597",1622,5878
"2697032",1984,5877
"80867",1871,5875
"1637975",5873,468
"85968",1635,5872
"2929802",1754,5867
"113",2063,5862
"1002689",1734,5845
"2995141",1689,5838
"2419774",1617,5834
"386490",5832,4959
"506",2378,5826
"426",2159,5825
"2973976",848,5793
"2950605",1714,5785
"1670800",2949,5782
"547188",2185,5774
"2493673",2212,5763
"2026199",3424,5762
"38875",5758,355
"2079227",699,5750
"1582356",1674,5742
"1678",1844,5739
"2820884",1593,5728
"1269",1760,5718
"2826993",2366,5716
"3073562",1783,5712
"1593482",1290,5706
"2303331",2335,5705
"1868655",5703,131
"2704465",1592,5702
"436515",1809,5702
"2986949",2390,5701
"553",1286,5695
"34",1918,5684
"2589974",2535,5682
"56689",1304,5680
"2017685",1033,5678
"1389020",1527,5665
"2966192",2058,5664
"2724322",5658,17
"2759943",1615,5652
"339",2255,5649
"146017",2150,5641
"207340",1371,5639
"3058426",1765,5637
"1969806",1683,5636
"1690221",1982,5635
"3033808",2045,5627
"1547487",1444,5617
"582680",1547,5615
"1697043",1909,5610
"1078471",1381,5608
"2582831",2247,5604
"158836",5603,1407
"2602070",1663,5592
"32002",2058,5592
"1891644",1481,5590
"2898276",1976,5587
"67305",4698,5576
"2781962",1577,5567
"75385",1395,5564
"593909",2535,5557
"40137",2500,5556
"1648182",1791,5545
"666686",5536,718
"13689",1650,5535
"137722",1794,5533
"2899220",1459,5533
"684552",1620,5531
"2975441",1546,5530
"3049070",1249,5525
"2935861",1601,5523
"2603206",1523,5522
"1682113",1672,5520
"2820278",2336,5516
"2878153",1362,5514
"280333",2167,5511
"463025",1912,5501
"2527989",2156,5492
"2547399",2036,5490
"216778",2200,5479
"652764",1450,5467
"2725666",4086,5463
"83455",1937,5459
"2933290",1602,5458
"1349819",2162,5456
"1652028",1520,5456
"36809",1733,5455
"67296",1936,5453
"156977",1530,5443
"2662261",1333,5442
"76853",5439,302
"2970464",1449,5434
"3068634",1607,5430
"421767",5430,733
"2292766",2164,5425
"2493676",2272,5420
"57493",1473,5419
"75294",1716,5415
"2830992",469,5411
"165301",1974,5407
"75105",2773,5401
"2558931",1911,5400
"2714931",1563,5396
"344163",1437,5394
"416169",1831,5388
"2830996",368,5387
"2579971",2073,5384
"1912",1748,5383
"2494702",3859,5382
"2857059",1595,5379
"2830998",928,5378
"2716225",1758,5376
"376175",1676,5375
"1482074",2498,5374
"333966",1517,5373
"126673",1415,5372
"1592106",1406,5368
"2728021",1286,5367
"322009",1416,5365
"1838286",2262,5362
"1274",1386,5357
"204434",1561,5351
"2575374",834,5347
"321662",482,5344
"2083284",5168,5342
"390988",1317,5341
"1881017",5336,1318
"39",1894,5334
"3028735",2558,5329
"2493669",2047,5323
"264697",5311,767
"2591463",1957,5308
"2760083",1498,5307
"2107713",1375,5305
"39687",1448,5304
"414996",1467,5304
"2929795",1488,5301
"337",5293,5153
"2994664",1384,5286
"33889",1538,5278
"2108445",3232,5276
"2810513",1535,5273
"2592652",1604,5270
"317",1411,5267
"31957",917,5266
"2992573",4590,5262
"2599293",1325,5259
"192812",1770,5257
"1575",1216,5247
"74313",1859,5245
"1391653",2090,5238
"29449",2111,5229
"2321403",1978,5224
"47312",1594,5222
"2952571",4791,5219
"247333",1308,5215
"1276",1413,5211
"1534348",1228,5207
"1780",2209,5207
"1494466",2010,5205
"1778",1645,5201
"2897774",1368,5201
"2493672",1959,5197
"1589",2030,5196
"2963431",1272,5196
"2055",1570,5194
"1357916",1736,5190
"2056258",2496,5190
"83618",2262,5189
"991904",2092,5189
"1775411",2004,5182
"904291",1451,5182
"436397",1719,5177
"66374",1556,5169
"2304600",2404,5149
"528191",5143,3062
"75291",1137,5143
"99653",1315,5141
"2721246",2206,5139
"68232",2032,5125
"2026624",1809,5122
"1446794",1253,5118
"1826872",3910,5113
"875808",1544,5111
"2812896",2142,5107
"2875706",1540,5102
"2943498",1365,5100
"1268041",1333,5096
"423349",810,5085
"2014887",1218,5083
"486698",1796,5081
"1926494",1527,5074
"2220096",1906,5068
"633392",2058,5061
"2080742",1320,5060
"2599600",2534,5059
"2884832",5058,215
"36863",1433,5052
"237",1605,5051
"2934161",1234,5044
"3016094",1514,5042
"2040",1354,5037
"2861282",1527,5037
"1485",5025,1163
"40990",1559,5013
"1871086",1889,4998
"1069221",1481,4995
"2762323",1504,4995
"2911538",1954,4992
"28450",3886,4989
"3075605",1614,4989
"2934158",1320,4985
"1416806",1848,4975
"2813577",1782,4967
"29549",1889,4959
"1742993",848,4958
"1609758",1567,4957
"488730",4948,1736
"1447062",2191,4947
"2420509",1478,4944
"370764",1229,4942
"2060312",1658,4941
"2806262",1617,4940
"2493671",1576,4935
"335928",2289,4933
"2502779",1431,4931
"84531",2444,4931
"3039156",1079,4920
"2594265",1188,4914
"361575",685,4910
"273251",1866,4908
"68278",3985,4905
"39122",1425,4894
"879274",2215,4887
"1617967",1299,4876
"2571746",1768,4865
"2482763",1654,4861
"709810",1463,4860
"47420",1570,4858
"2917727",884,4851
"2565368",1264,4847
"3029053",368,4838
"2991074",1534,4837
"2851650",1362,4824
"1270",1370,4823
"2894786",4822,13
"1572644",1283,4818
"43356",1240,4818
"69367",1224,4812
"1298",1653,4809
"117567",1308,4799
"319939",1748,4798
"515361",2194,4797
"121719",2247,4794
"444444",1924,4791
"2711215",1591,4787
"743009",1379,4786
"1745854",2111,4785
"1441095",4784,659
"410837",1129,4784
"459858",1455,4768
"169765",1920,4766
"2575923",1314,4765
"53437",1364,4762
"556288",1371,4752
"2651199",626,4751
"1719132",1364,4746
"1285901",1297,4740
"2486273",1658,4732
"1759059",4730,2888
"2203210",1664,4730
"2500546",1176,4720
"2541726",1232,4718
"795665",1606,4716
"2028343",1343,4694
"1874630",1251,4693
"2651974",1643,4692
"67081",1749,4680
"1903186",1407,4679
"279",2075,4679
"38501",903,4677
"2811104",1654,4675
"859144",4670,232
"1335043",2042,4669
"940614",1218,4665
"2999062",1311,4662
"2014",1537,4660
"3016091",1369,4659
"300028",1336,4654
"267128",1581,4646
"3028312",1138,4641
"2571748",1714,4636
"2175648",1229,4632
"237610",1551,4632
"2665643",1301,4623
"2493675",2014,4618
"2926709",1997,4618
"1522758",1352,4615
"2851598",629,4613
"2699395",1785,4611
"133",1817,4601
"36821",1323,4600
"2528026",2007,4598
"2744518",2100,4587
"2594003",2097,4586
"661488",2341,4583
"1492898",1169,4572
"290399",695,4566
"72360",4563,94
"2895818",1265,4561
"2774875",1568,4559
"1296669",1529,4556
"1829",1339,4556
"2976533",1565,4556
"92647",1649,4555
"31988",2327,4554
"105219",1547,4550
"2774190",1696,4549
"1437453",2267,4546
"2593973",1110,4543
"382",3214,4543
"1705399",762,4542
"69665",1498,4536
"37923",1225,4533
"140098",1372,4528
"450378",1525,4528
"483913",4527,431
"2290922",1784,4525
"1905847",1059,4517
"1701758",1946,4516
"1331682",1402,4507
"1806508",1557,4505
"31998",966,4503
"1401",4500,251
"39960",1623,4497
"188770",1467,4493
"2182432",1819,4492
"2597660",1418,4492
"1804624",1101,4490
"3028316",1242,4490
"388459",1006,4490
"119219",1734,4481
"1332264",1272,4481
"2918765",1474,4481
"1793722",1183,4468
"1561022",3674,4463
"2911539",1737,4463
"42253",1628,4462
"2585717",1262,4457
"748247",1635,4457
"1069220",1183,4456
"1136941",1344,4453
"33069",908,4452
"2909588",1229,4451
"3064529",1375,4442
"398694",1490,4440
"134537",3099,4439
"666685",1542,4438
"2708338",1159,4424
"2609257",1198,4421
"444103",1484,4417
"1259258",1128,4416
"1768",1406,4412
"3069708",1275,4407
"545619",1124,4407
"110505",1240,4403
"1852022",1851,4399
"2565366",861,4399
"46913",2196,4399
"590652",1382,4398
"1427356",3494,4397
"1390395",1306,4395
"191493",1194,4385
"1918012",4378,17
"2576891",1316,4377
"2830997",705,4370
"2654248",2057,4368
"49546",1670,4366
"2932250",748,4364
"2968500",1460,4364
"41899",1607,4364
"2763317",1751,4360
"2763257",1223,4358
"48935",1479,4357
"1166950",1629,4355
"1476025",4349,253
"588932",1595,4347
"2898793",1331,4341
"337004",1193,4341
"2219043",1459,4340
"33051",1240,4340
"2592654",1165,4338
"129985",4332,467
"69395",1514,4328
"2054",1244,4327
"68192",2204,4322
"2742602",1254,4320
"488729",4311,1672
"671077",1420,4304
"2528010",1929,4301
"3050069",1103,4298
"2175645",1102,4297
"43669",1242,4283
"913",1698,4281
"376",1147,4280
"2963406",1114,4276
"2698673",1420,4275
"2675523",1751,4274
"463040",1497,4272
"2614639",1102,4266
"2996782",1433,4261
"2600159",758,4257
"3049069",1151,4254
"2338327",1367,4248
"3073268",1124,4247
"2583377",4239,2016
"2867012",1554,4238
"1325107",1387,4236
"28209",1741,4236
"445710",1435,4235
"2175620",1130,4234
"1849032",738,4231
"367477",1034,4231
"169427",2301,4230
"3049047",1137,4223
"1897060",1106,4222
"2005884",1613,4222
"418699",1648,4220
"2053832",4219,169
"1906742",1143,4218
"1004901",1276,4217
"1471",4217,433
"2306583",1416,4215
"398053",361,4214
"282217",1460,4210
"2578107",729,4207
"2601898",1424,4201
"925818",1158,4201
"199596",1629,4198
"2840373",1447,4198
"47885",1293,4198
"261302",2488,4195
"2025349",1213,4191
"310581",1385,4184
"2904253",2258,4183
"1933044",1398,4178
"3072793",1809,4178
"2995145",1263,4176
"374606",2244,4170
"370524",970,4169
"1312364",1462,4167
"1312183",1525,4164
"1935379",1207,4162
"2865838",1796,4160
"2795216",1227,4158
"945844",1349,4155
"931866",1423,4152
"3034358",1736,4151
"1852",1284,4149
"2968086",1139,4149
"85085",654,4141
"3040935",1261,4139
"1748",1093,4137
"2100764",4135,126
"2509614",1267,4132
"76731",1428,4124
"2746961",2032,4121
"2500559",4117,21
"2082386",1151,4116
"2663859",1189,4116
"1804990",1099,4113
"3070679",4108,559
"488446",4108,2575
"2917991",1865,4104
"3050384",1112,4103
"463014",1391,4102
"152682",1101,4100
"2067958",3611,4100
"2758710",1275,4100
"3026420",1489,4097
"2865112",1829,4095
"2880934",1896,4088
"2865839",1896,4086
"1749",1116,4082
"2874282",4080,103
"50338",1615,4069
"189381",4067,579
"2715959",1740,4059
"2070463",4058,215
"2851648",1058,4058
"2806347",1300,4051
"2811421",1023,4050
"1862145",1645,4041
"359",1580,4038
"682998",1300,4038
"386911",1215,4035
"2571747",1550,4034
"2801335",1563,4034
"3049073",1048,4028
"155177",1379,4027
"85643",1486,4026
"469",3829,4025
"1926868",1283,4023
"692370",1315,4023
"1592790",1368,4019
"68280",1413,4019
"2976241",1639,4018
"3004094",1507,4017
"2614638",1079,4016
"940615",1082,4016
"2029849",1583,4010
"47759",1321,3999
"234",1907,3997
"1421",3988,183
"2763107",1311,3985
"316612",1187,3973
"36805",1146,3972
"1605891",1631,3970
"3003265",1400,3970
"2861285",1551,3969
"2782674",1247,3968
"2768071",984,3962
"2608999",2180,3959
"55395",1245,3958
"134",1533,3956
"2880218",3218,3956
"1758194",1456,3955
"33075",1233,3951
"159743",3947,337
"400770",1789,3943
"2020486",318,3942
"2841594",1029,3938
"1230998",1185,3935
"79328",1699,3931
"655015",1528,3927
"2528021",2308,3924
"1542730",1118,3923
"2962064",1013,3923
"2742204",2245,3920
"281472",1197,3920
"1279",3918,745
"33996",1158,3912
"539813",3905,1221
"556499",1102,3899
"59814",3893,2152
"191390",371,3892
"2911495",1351,3890
"3070678",3890,564
"550",3890,1783
"1961362",1071,3889
"1806216",3887,215
"1324796",1551,3884
"2772401",628,3881
"332055",1200,3876
"2758041",1607,3869
"1545044",1347,3867
"3016097",1179,3865
"2782167",1045,3863
"2738409",1264,3862
"1301032",743,3860
"3064287",1112,3857
"2862869",1356,3855
"329",933,3854
"1061",1442,3848
"1746199",1395,3837
"105560",1212,3835
"1788",1084,3832
"2821832",1711,3832
"1105204",1538,3827
"674079",928,3826
"1882831",1298,3824
"3068893",1381,3824
"2861283",997,3819
"2099695",1110,3818
"1789",1047,3816
"3015997",1367,3815
"71433",1720,3811
"2806348",1734,3803
"2003315",1310,3796
"111015",1182,3795
"337191",1118,3789
"3038927",1299,3785
"43057",1353,3780
"93217",1316,3779
"728066",617,3773
"717785",2272,3772
"1229164",960,3768
"1419277",1478,3767
"1763524",1075,3767
"2760713",1106,3763
"76259",1419,3761
"1938605",1416,3760
"1784719",1166,3755
"242605",1544,3753
"152500",3747,3553
"2765360",1101,3744
"2877941",1318,3742
"1774",3190,3741
"2067415",1093,3741
"391905",1419,3732
"93220",1495,3732
"3015999",1434,3726
"69218",3723,2735
"2048898",968,3718
"2932254",434,3714
"33900",1447,3714
"2906497",1081,3713
"29447",1397,3712
"1416803",1329,3711
"1229727",1451,3710
"2743470",1204,3703
"1671680",952,3701
"1742359",3690,365
"2565556",1289,3690
"2942909",1088,3678
"51671",987,3678
"135719",1119,3668
"2051959",992,3661
"292913",1217,3659
"1073531",1060,3654
"2027405",1428,3653
"2268461",956,3652
"286727",1129,3651
"356837",1474,3646
"2654982",1581,3645
"2719023",1063,3642
"38310",940,3641
"1515612",1240,3639
"29314",1009,3639
"2875948",990,3633
"2932245",1097,3633
"68175",1244,3633
"79329",976,3631
"49",1459,3629
"2770551",861,3617
"94254",844,3615
"2560331",3612,28
"948107",1728,3611
"1176536",1222,3607
"36822",1051,3606
"150203",1231,3604
"2831662",1137,3604
"3039801",1503,3604
"2734618",1008,3599
"2995166",1569,3597
"55508",1158,3595
"3049071",1066,3587
"1938841",1128,3586
"2052660",3584,246
"3032282",1335,3582
"1725",1068,3581
"2830667",1271,3577
"399497",940,3576
"84292",1080,3575
"56730",1390,3573
"2507582",1001,3570
"128785",1636,3568
"1930058",1053,3566
"2839983",1231,3566
"2759707",1177,3562
"323620",1563,3558
"768507",1149,3557
"2925844",980,3552
"2683590",861,3551
"2014534",932,3546
"2779775",968,3545
"912630",944,3541
"1921510",1184,3532
"1842534",1405,3531
"3049072",896,3529
"55518",1315,3529
"2820808",2535,3528
"569860",1433,3527
"434014",1105,3521
"2895559",921,3519
"3045156",1226,3507
"2070761",1137,3504
"1223565",1616,3503
"198107",1246,3492
"2762331",946,3491
"2873270",1054,3491
"1285192",868,3489
"227605",1391,3484
"2697363",1112,3484
"364317",1196,3484
"2054227",1220,3483
"1704044",777,3482
"1082851",1173,3478
"2782678",1041,3477
"248026",1519,3472
"1812935",3463,1248
"1881061",1526,3462
"2561924",1271,3461
"75697",1279,3460
"256618",1630,3459
"2949090",1135,3453
"193",1111,3452
"2795215",957,3452
"37487",1298,3451
"2094119",1111,3448
"2952477",1464,3448
"2487344",2229,3442
"2016596",1310,3438
"33057",1340,3434
"146919",1211,3432
"84406",3431,259
"1729695",1021,3430
"2175650",882,3430
"859143",3430,236
"183795",825,3428
"2748098",1388,3428
"2878151",3428,2598
"249567",1103,3422
"2789856",1361,3419
"69578",863,3415
"2795488",903,3414
"2082188",1100,3412
"1744",899,3405
"2499144",1449,3405
"36808",989,3405
"296591",1148,3404
"370777",1374,3404
"1315974",1045,3401
"83676",860,3401
"80679",1256,3398
"2175646",929,3397
"37914",932,3397
"180282",1196,3392
"2925842",1357,3391
"1659",1062,3389
"2604421",1227,3384
"1226968",1138,3379
"1798193",1138,3378
"2782166",910,3378
"132919",973,3375
"65741",1202,3373
"2711231",1279,3372
"71999",919,3372
"2589888",1551,3368
"1379903",1301,3366
"2708084",916,3365
"3028808",880,3365
"76116",1228,3364
"194963",1406,3361
"2991496",936,3360
"2676077",1070,3358
"206389",1302,3357
"2033869",1288,3351
"2995154",739,3351
"321983",809,3347
"3026192",1161,3343
"2211210",780,3340
"555315",1488,3335
"1914525",1050,3329
"225991",1062,3329
"2986923",1438,3329
"120107",1143,3326
"2493668",1790,3322
"65656",1122,3322
"2856555",911,3320
"1851544",1199,3317
"2017484",916,3315
"2589967",1424,3315
"867076",3313,422
"2996261",549,3311
"1978566",854,3308
"148447",1605,3307
"2816950",1087,3307
"584",1426,3306
"296544",1122,3304
"1503055",3303,2496
"409290",618,3299
"2831967",1209,3297
"67308",1638,3285
"111831",1173,3283
"1561023",983,3282
"2944810",1262,3280
"2996004",998,3280
"1385591",1313,3273
"53408",1119,3272
"2175655",917,3271
"98668",2767,3265
"1016987",1029,3261
"249058",967,3255
"963",988,3254
"2821406",1354,3253
"1532023",1144,3252
"3065910",1046,3251
"436516",3250,432
"36861",1207,3249
"2010829",1175,3244
"2915130",987,3239
"103855",1247,3238
"273678",850,3234
"1555112",1059,3229
"2211140",997,3225
"375549",1515,3222
"158899",1110,3221
"156980",587,3217
"2780074",1044,3217
"712122",952,3216
"34007",1301,3212
"200252",1169,3211
"2789739",876,3208
"3016006",1511,3207
"2799326",1298,3203
"128780",1133,3201
"2072936",1030,3200
"1085",1095,3197
"2734",1065,3194
"215691",1248,3192
"1325111",919,3185
"1810504",1355,3185
"2493679",1359,3185
"2027911",1238,3184
"2071",987,3181
"2675230",3181,204
"3038773",1222,3181
"2759167",911,3178
"2060",897,3175
"1798806",947,3173
"103816",915,3172
"57975",1663,3172
"1843368",1010,3169
"2760310",817,3169
"546160",929,3166
"1610493",830,3165
"2897773",808,3165
"863372",992,3165
"2855503",859,3161
"2741720",1056,3160
"551760",1130,3160
"2995138",1103,3159
